User_ID,Revenue_2024,Revenue_2023
21045,66,297
21046,121,359
21047,86,84
21048,328,276
21049,238,361
21050,411,194
21051,147,225
21052,140,385
21053,257,65
21054,166,284
21055,44,102
21056,308,86
21057,271,451
21058,441,394
21059,135,23
21060,60,100
21061,351,388
21062,117,120
21063,235,260
21064,403,99
21065,480,134
21066,159,483
21067,292,256
21068,40,189
21069,384,181
21070,92,41
21071,349,404
21072,262,336
21073,468,257
21074,247,40
21075,181,335
21076,155,348
21077,215,192
21078,414,116
21079,490,449
21080,266,432
21081,203,462
21082,443,245
21083,346,282
21084,136,457
21085,38,89
21086,231,217
21087,150,215
21088,317,67
21089,194,298
21090,324,368
21091,379,62
21092,118,300
21093,131,178
21094,442,77
21095,116,169
21096,224,254
21097,438,253
21098,350,50
21099,241,232
21100,349,437
21101,282,162
21102,101,345
21103,209,426
21104,399,451
21105,366,206
21106,328,333
21107,22,105
21108,287,465
21109,464,427
21110,119,308
21111,339,305
21112,233,66
21113,165,159
21114,293,377
21115,93,388
21116,78,161
21117,63,453
21118,315,70
21119,418,379
21120,308,38
21121,174,36
21122,253,366
21123,422,468
21124,267,459
21125,351,76
21126,25,236
21127,115,411
21128,302,325
21129,410,279
21130,156,89
21131,318,420
21132,92,398
21133,68,353
21134,103,393
21135,500,155
21136,418,282
21137,49,267
21138,166,90
21139,479,104
21140,77,195
21141,94,387
21142,417,242
21143,131,36
21144,356,409
21145,129,365
21146,428,413
21147,185,342
21148,355,95
21149,109,83
21150,42,137
21151,393,269
21152,51,185
21153,383,90
21154,157,214
21155,436,246
21156,231,118
21157,91,148
21158,279,280
21159,362,464
21160,295,315
21161,471,337
21162,308,248
21163,324,258
21164,251,189
21165,380,405
21166,133,397
21167,98,466
21168,482,43
21169,96,472
21170,264,203
21171,86,388
21172,22,253
21173,396,477
21174,500,350
21175,96,374
21176,486,486
21177,355,419
21178,246,340
21179,303,104
21180,37,105
21181,98,311
21182,203,365
21183,171,248
21184,325,77
21185,95,205
21186,150,133
21187,341,162
21188,21,216
21189,176,27
21190,360,158
21191,168,98
21192,30,40
21193,420,141
21194,482,237
21195,169,105
21196,368,149
21197,489,153
21198,473,172
21199,238,420
21200,360,467
21201,327,96
21202,188,249
21203,235,122
21204,382,440
21205,204,81
21206,69,147
21207,446,273
21208,278,344
21209,209,324
21210,180,261
21211,415,268
21212,152,423
21213,347,341
21214,112,397
21215,77,121
21216,259,125
21217,285,153
21218,372,367
21219,160,237
21220,473,50
21221,443,50
21222,452,275
21223,498,436
21224,358,253
21225,371,95
21226,254,95
21227,141,101
21228,194,356
21229,282,192
21230,283,426
21231,165,160
21232,430,233
21233,309,99
21234,161,354
21235,59,188
21236,88,266
21237,187,450
21238,37,164
21239,304,195
21240,341,71
21241,490,231
21242,59,482
21243,380,261
21244,343,40
21245,483,44
21246,380,201
21247,464,401
21248,81,271
21249,104,85
21250,470,453
21251,492,254
21252,58,133
21253,496,127
21254,354,359
21255,315,329
21256,281,45
21257,497,110
21258,173,86
21259,325,98
21260,25,262
21261,447,159
21262,185,337
21263,117,80
21264,405,250
21265,449,417
21266,354,277
21267,93,150
21268,112,186
21269,62,494
21270,454,150
21271,114,228
21272,151,385
21273,113,25
21274,486,270
21275,158,494
21276,465,494
21277,405,474
21278,33,351
21279,189,343
21280,139,246
21281,200,34
21282,157,55
21283,230,386
21284,475,358
21285,99,157
21286,121,361
21287,259,62
21288,458,134
21289,421,461
21290,66,240
21291,153,195
21292,184,382
21293,371,36
21294,167,54
21295,105,111
21296,93,364
21297,333,247
21298,314,65
21299,288,135
21300,220,62
21301,250,396
21302,487,280
21303,335,247
21304,406,452
21305,122,495
21306,485,95
21307,130,318
21308,369,160
21309,415,171
21310,491,22
21311,22,408
21312,45,418
21313,392,24
21314,378,397
21315,155,499
21316,335,204
21317,168,91
21318,342,48
21319,188,369
21320,85,21
21321,158,364
21322,358,498
21323,468,435
21324,149,239
21325,485,117
21326,493,427
21327,256,94
21328,285,30
21329,62,377
21330,422,344
21331,61,443
21332,169,156
21333,278,45
21334,440,77
21335,244,191
21336,217,151
21337,135,278
21338,73,153
21339,105,421
21340,296,194
21341,490,246
21342,37,385
21343,400,60
21344,337,371
21345,348,296
21346,265,47
21347,410,53
21348,32,31
21349,40,120
21350,129,147
21351,212,133
21352,160,82
21353,230,32
21354,133,488
21355,425,137
21356,207,294
21357,406,143
21358,325,466
21359,304,272
21360,395,73
21361,271,348
21362,113,326
21363,400,306
21364,70,317
21365,203,487
21366,47,347
21367,232,466
21368,189,63
21369,190,149
21370,74,444
21371,364,61
21372,420,30
21373,171,441
21374,440,442
21375,263,472
21376,425,475
21377,383,217
21378,463,436
21379,494,58
21380,475,83
21381,153,493
21382,41,249
21383,404,452
21384,128,405
21385,446,459
21386,133,392
21387,281,237
21388,338,139
21389,78,470
21390,313,195
21391,180,453
21392,62,234
21393,346,69
21394,60,263
21395,306,139
21396,383,246
21397,219,197
21398,250,414
21399,369,59
21400,325,127
21401,314,210
21402,125,492
21403,424,180
21404,39,198
21405,482,130
21406,228,185
21407,344,151
21408,493,222
21409,457,188
21410,328,443
21411,338,326
21412,23,101
21413,29,495
21414,314,196
21415,145,169
21416,421,236
21417,250,425
21418,106,481
21419,458,454
21420,184,177
21421,77,485
21422,499,274
21423,225,266
21424,402,206
21425,119,100
21426,155,181
21427,98,60
21428,116,372
21429,387,132
21430,291,293
21431,57,70
21432,466,347
21433,210,90
21434,172,152
21435,324,401
21436,243,462
21437,214,390
21438,100,33
21439,319,300
21440,162,38
21441,250,307
21442,49,227
21443,63,222
21444,196,488
21445,233,440
21446,181,149
21447,480,181
21448,305,424
21449,155,366
21450,117,302
21451,243,431
21452,101,59
21453,110,498
21454,261,288
21455,92,491
21456,80,313
21457,248,137
21458,486,166
21459,25,460
21460,429,437
21461,492,244
21462,210,98
21463,199,136
21464,360,176
21465,25,224
21466,155,48
21467,112,460
21468,465,480
21469,488,426
21470,295,383
21471,414,196
21472,158,338
21473,324,122
21474,492,385
21475,329,488
21476,439,236
21477,122,404
21478,186,292
21479,342,173
21480,182,221
21481,405,104
21482,57,375
21483,463,26
21484,405,124
21485,39,395
21486,307,45
21487,168,181
21488,164,373
21489,315,24
21490,41,296
21491,440,279
21492,181,119
21493,493,451
21494,104,40
21495,207,285
21496,341,420
21497,275,367
21498,308,210
21499,406,323
21500,424,102
21501,313,374
21502,470,329
21503,240,386
21504,250,215
21505,31,417
21506,275,253
21507,412,389
21508,229,263
21509,40,53
21510,302,179
21511,106,281
21512,156,452
21513,241,68
21514,242,172
21515,499,215
21516,257,79
21517,65,327
21518,449,35
21519,231,163
21520,442,140
21521,399,399
21522,334,215
21523,171,221
21524,264,274
21525,135,270
21526,462,82
21527,418,486
21528,199,458
21529,455,152
21530,121,283
21531,200,423
21532,279,272
21533,436,367
21534,192,339
21535,156,235
21536,196,102
21537,366,312
21538,175,183
21539,241,257
21540,337,133
21541,269,22
21542,84,118
21543,460,469
21544,170,69
21545,172,228
21546,193,67
21547,240,253
21548,41,196
21549,67,86
21550,399,84
21551,149,400
21552,187,337
21553,379,98
21554,494,262
21555,304,313
21556,346,429
21557,124,30
21558,214,177
21559,293,333
21560,94,390
21561,164,251
21562,319,319
21563,70,88
21564,418,198
21565,95,207
21566,25,250
21567,347,398
21568,326,220
21569,184,264
21570,446,94
21571,151,316
21572,355,190
21573,98,59
21574,389,283
21575,426,31
21576,260,44
21577,41,114
21578,435,28
21579,221,262
21580,484,228
21581,28,36
21582,192,49
21583,223,364
21584,485,445
21585,306,410
21586,176,323
21587,393,470
21588,81,262
21589,56,265
21590,200,161
21591,118,286
21592,150,420
21593,356,289
21594,144,268
21595,218,424
21596,400,420
21597,150,122
21598,332,266
21599,23,125
21600,328,108
21601,256,362
21602,179,61
21603,279,103
21604,204,441
21605,384,166
21606,408,412
21607,321,92
21608,446,169
21609,94,394
21610,86,363
21611,452,79
21612,467,372
21613,93,245
21614,252,157
21615,206,483
21616,429,461
21617,426,313
21618,182,239
21619,74,222
21620,424,225
21621,311,280
21622,496,234
21623,409,148
21624,169,355
21625,384,240
21626,55,50
21627,78,102
21628,431,223
21629,81,194
21630,202,149
21631,104,458
21632,68,208
21633,217,200
21634,148,67
21635,74,423
21636,311,49
21637,454,423
21638,104,118
21639,22,466
21640,269,295
21641,242,250
21642,329,175
21643,320,151
21644,236,427
21645,276,215
21646,136,498
21647,361,356
21648,172,367
21649,350,493
21650,317,343
21651,325,478
21652,266,376
21653,224,195
21654,271,130
21655,478,67
21656,424,196
21657,447,29
21658,217,244
21659,438,402
21660,68,457
21661,390,392
21662,338,462
21663,253,331
21664,56,185
21665,443,304
21666,487,356
21667,342,119
21668,465,304
21669,424,449
21670,373,278
21671,234,472
21672,362,264
21673,415,157
21674,318,276
21675,56,154
21676,409,29
21677,278,181
21678,284,161
21679,240,437
21680,250,210
21681,280,264
21682,251,186
21683,30,130
21684,399,284
21685,220,225
21686,169,320
21687,491,214
21688,170,355
21689,320,206
21690,65,481
21691,407,276
21692,412,235
21693,323,245
21694,303,77
21695,359,492
21696,109,272
21697,210,320
21698,408,458
21699,108,193
21700,236,23
21701,269,426
21702,429,210
21703,42,362
21704,306,426
21705,63,459
21706,417,432
21707,400,121
21708,141,456
21709,393,116
21710,41,338
21711,472,488
21712,56,291
21713,419,378
21714,24,269
21715,370,459
21716,388,500
21717,224,83
21718,481,461
21719,270,104
21720,126,81
21721,119,342
21722,406,373
21723,260,196
21724,168,475
21725,36,76
21726,202,61
21727,218,323
21728,53,317
21729,295,196
21730,452,267
21731,343,338
21732,479,208
21733,460,320
21734,129,268
21735,342,455
21736,441,365
21737,192,66
21738,265,115
21739,464,266
21740,221,297
21741,128,309
21742,128,326
21743,330,70
21744,297,38
21745,32,192
21746,186,56
21747,182,58
21748,376,306
21749,114,423
21750,399,357
21751,150,436
21752,258,326
21753,232,431
21754,340,67
21755,83,337
21756,485,353
21757,475,432
21758,96,464
21759,291,72
21760,70,398
21761,406,59
21762,40,272
21763,110,409
21764,141,166
21765,306,181
21766,489,223
21767,187,401
21768,439,144
21769,221,73
21770,331,323
21771,36,428
21772,31,381
21773,308,133
21774,423,394
21775,242,111
21776,264,363
21777,464,234
21778,131,426
21779,104,441
21780,116,381
21781,295,81
21782,277,93
21783,24,252
21784,99,484
21785,400,484
21786,80,454
21787,457,340
21788,296,126
21789,496,196
21790,479,116
21791,186,330
21792,200,117
21793,106,193
21794,443,462
21795,43,85
21796,414,488
21797,276,92
21798,473,170
21799,461,474
21800,403,228
21801,257,298
21802,221,236
21803,91,136
21804,404,167
21805,493,302
21806,270,438
21807,85,275
21808,48,372
21809,113,92
21810,410,478
21811,105,241
21812,59,313
21813,468,158
21814,162,274
21815,433,457
21816,142,57
21817,370,246
21818,37,121
21819,382,143
21820,431,229
21821,352,102
21822,491,390
21823,134,167
21824,441,416
21825,328,192
21826,171,320
21827,183,100
21828,342,363
21829,109,226
21830,156,117
21831,466,119
21832,153,84
21833,119,254
21834,473,242
21835,48,218
21836,343,30
21837,366,437
21838,345,192
21839,486,293
21840,458,443
21841,93,263
21842,343,227
21843,24,103
21844,140,63
21845,444,64
21846,377,474
21847,416,261
21848,472,443
21849,180,476
21850,32,120
21851,122,459
21852,161,495
21853,492,126
21854,79,427
21855,192,217
21856,500,225
21857,209,144
21858,109,379
21859,326,218
21860,246,324
21861,403,66
21862,160,168
21863,393,451
21864,87,268
21865,406,252
21866,146,274
21867,440,217
21868,117,295
21869,274,123
21870,322,47
21871,401,453
21872,179,135
21873,409,274
21874,82,58
21875,219,483
21876,147,120
21877,117,397
21878,288,202
21879,285,454
21880,480,107
21881,87,22
21882,71,203
21883,336,484
21884,113,448
21885,483,356
21886,371,183
21887,43,97
21888,127,441
21889,292,20
21890,106,43
21891,28,227
21892,459,282
21893,491,158
21894,245,348
21895,72,147
21896,230,310
21897,324,216
21898,293,196
21899,414,246
21900,146,394
21901,448,82
21902,497,70
21903,98,289
21904,267,64
21905,89,297
21906,397,290
21907,428,52
21908,196,324
21909,37,188
21910,88,469
21911,186,92
21912,137,461
21913,134,219
21914,270,470
21915,350,60
21916,496,210
21917,457,67
21918,310,219
21919,354,280
21920,72,337
21921,82,144
21922,23,352
21923,151,77
21924,187,101
21925,270,119
21926,429,72
21927,244,118
21928,367,72
21929,436,63
21930,349,300
21931,163,83
21932,493,70
21933,346,103
21934,176,96
21935,416,274
21936,104,57
21937,334,473
21938,168,390
21939,177,469
21940,367,256
21941,181,21
21942,291,191
21943,238,492
21944,428,314
21945,318,287
21946,430,240
21947,415,27
21948,405,75
21949,266,277
21950,150,176
21951,417,248
21952,253,341
21953,42,334
21954,410,115
21955,224,151
21956,327,289
21957,239,151
21958,301,133
21959,103,120
21960,299,280
21961,242,196
21962,403,489
21963,106,306
21964,465,213
21965,38,456
21966,24,423
21967,219,264
21968,206,304
21969,81,355
21970,257,227
21971,285,213
21972,468,229
21973,284,482
21974,384,400
21975,294,232
21976,64,62
21977,395,47
21978,207,425
21979,224,295
21980,135,207
21981,212,168
21982,261,256
21983,227,117
21984,472,125
21985,354,134
21986,431,360
21987,233,204
21988,165,400
21989,205,259
21990,383,480
21991,256,295
21992,217,278
21993,217,203
21994,232,56
21995,192,187
21996,271,456
21997,267,58
21998,204,233
21999,224,474
22000,345,231
22001,351,405
22002,279,480
22003,146,82
22004,388,473
22005,293,227
22006,487,404
22007,318,356
22008,479,234
22009,291,361
22010,367,238
22011,440,442
22012,250,460
22013,444,372
22014,48,414
22015,287,471
22016,270,180
22017,270,121
22018,219,230
22019,139,350
22020,436,447
22021,39,70
22022,240,52
22023,26,434
22024,235,239
22025,110,76
22026,369,471
22027,287,28
22028,387,257
22029,229,59
22030,89,445
22031,216,162
22032,189,379
22033,60,232
22034,309,288
22035,435,147
22036,99,446
22037,460,443
22038,249,318
22039,391,87
22040,377,147
22041,145,325
22042,309,284
22043,500,427
22044,287,314
22045,481,112
22046,368,157
22047,81,387
22048,359,151
22049,475,453
22050,487,224
22051,472,251
22052,259,30
22053,66,224
22054,78,84
22055,166,315
22056,39,125
22057,256,108
22058,416,112
22059,200,257
22060,80,97
22061,279,320
22062,486,452
22063,231,285
22064,75,70
22065,121,326
22066,302,304
22067,156,202
22068,257,181
22069,113,275
22070,266,349
22071,362,353
22072,495,57
22073,483,349
22074,42,477
22075,378,468
22076,469,381
22077,297,244
22078,285,378
22079,38,391
22080,317,167
22081,282,490
22082,317,263
22083,164,334
22084,441,467
22085,142,25
22086,62,326
22087,403,163
22088,111,212
22089,118,427
22090,352,178
22091,304,157
22092,385,400
22093,429,352
22094,221,254
22095,413,23
22096,443,485
22097,457,60
22098,113,106
22099,61,327
22100,32,319
22101,392,76
22102,249,199
22103,98,220
22104,307,62
22105,96,77
22106,358,479
22107,72,71
22108,171,174
22109,81,159
22110,204,30
22111,252,243
22112,256,380
22113,229,471
22114,371,283
22115,270,263
22116,170,312
22117,278,34
22118,230,194
22119,474,269
22120,170,293
22121,321,178
22122,47,138
22123,365,89
22124,464,84
22125,415,370
22126,48,323
22127,31,154
22128,444,177
22129,20,143
22130,119,45
22131,423,133
22132,357,330
22133,372,448
22134,211,38
22135,334,180
22136,145,81
22137,298,259
22138,233,267
22139,173,72
22140,350,332
22141,122,106
22142,314,132
22143,278,209
22144,209,132
22145,480,415
22146,449,465
22147,114,400
22148,79,141
22149,443,446
22150,49,38
22151,314,253
22152,156,442
22153,474,177
22154,337,42
22155,403,461
22156,345,52
22157,358,60
22158,434,125
22159,470,299
22160,22,305
22161,292,382
22162,41,341
22163,367,49
22164,77,228
22165,47,443
22166,313,142
22167,280,263
22168,69,443
22169,162,432
22170,130,328
22171,139,467
22172,333,156
22173,326,256
22174,114,190
22175,499,49
22176,105,137
22177,296,109
22178,45,145
22179,290,29
22180,141,224
22181,466,70
22182,493,126
22183,366,358
22184,357,456
22185,482,411
22186,363,59
22187,240,343
22188,402,60
22189,102,360
22190,422,151
22191,157,136
22192,202,386
22193,256,451
22194,283,287
22195,213,325
22196,398,477
22197,55,206
22198,369,184
22199,156,203
22200,301,185
22201,57,75
22202,126,64
22203,70,285
22204,484,69
22205,345,379
22206,461,46
22207,236,51
22208,361,445
22209,36,179
22210,479,211
22211,496,26
22212,87,265
22213,75,238
22214,475,228
22215,85,475
22216,227,380
22217,47,51
22218,333,133
22219,124,47
22220,487,41
22221,124,60
22222,461,202
22223,192,248
22224,126,410
22225,136,300
22226,32,468
22227,86,155
22228,313,99
22229,92,380
22230,416,77
22231,480,194
22232,337,282
22233,491,369
22234,78,152
22235,188,473
22236,196,353
22237,293,114
22238,452,389
22239,319,255
22240,179,462
22241,397,392
22242,405,327
22243,365,358
22244,430,202
22245,490,182
22246,128,283
22247,422,242
22248,196,192
22249,224,477
22250,70,252
22251,32,458
22252,140,101
22253,151,225
22254,69,211
22255,482,210
22256,465,192
22257,460,203
22258,286,287
22259,90,285
22260,333,186
22261,326,181
22262,450,467
22263,31,331
22264,104,265
22265,117,311
22266,401,224
22267,443,155
22268,318,488
22269,154,323
22270,194,26
22271,477,286
22272,295,41
22273,325,487
22274,102,126
22275,427,109
22276,233,185
22277,369,218
22278,362,229
22279,155,223
22280,246,86
22281,280,245
22282,84,345
22283,57,85
22284,357,160
22285,303,82
22286,427,216
22287,318,167
22288,213,289
22289,264,442
22290,265,417
22291,124,457
22292,76,322
22293,44,412
22294,287,449
22295,192,171
22296,275,248
22297,105,156
22298,73,29
22299,236,244
22300,422,51
22301,261,242
22302,331,492
22303,222,266
22304,78,222
22305,338,160
22306,113,46
22307,296,30
22308,300,175
22309,44,250
22310,132,424
22311,56,327
22312,44,391
22313,446,274
22314,359,301
22315,434,406
22316,193,188
22317,436,235
22318,350,458
22319,45,113
22320,342,149
22321,244,154
22322,201,93
22323,300,332
22324,314,420
22325,275,333
22326,497,218
22327,269,331
22328,294,191
22329,466,170
22330,55,236
22331,188,423
22332,32,218
22333,459,35
22334,245,190
22335,333,400
22336,37,232
22337,200,135
22338,484,353
22339,350,398
22340,228,159
22341,118,309
22342,81,275
22343,431,268
22344,155,181
22345,463,498
22346,227,116
22347,239,272
22348,221,85
22349,83,235
22350,89,155
22351,433,271
22352,355,229
22353,244,145
22354,395,284
22355,30,59
22356,322,263
22357,270,431
22358,94,481
22359,144,368
22360,378,241
22361,336,470
22362,92,472
22363,181,106
22364,460,94
22365,347,105
22366,226,197
22367,127,206
22368,125,392
22369,81,469
22370,121,298
22371,166,440
22372,386,477
22373,168,257
22374,56,343
22375,231,147
22376,496,315
22377,169,483
22378,282,149
22379,60,49
22380,332,161
22381,441,114
22382,426,244
22383,258,136
22384,256,385
22385,236,50
22386,397,261
22387,131,477
22388,166,138
22389,362,500
22390,125,50
22391,166,141
22392,268,239
22393,312,496
22394,450,361
22395,406,475
22396,499,381
22397,122,44
22398,398,100
22399,147,270
22400,77,322
22401,391,416
22402,125,266
22403,430,285
22404,172,347
22405,465,91
22406,100,250
22407,125,191
22408,349,361
22409,209,169
22410,85,65
22411,462,111
22412,64,293
22413,228,117
22414,466,469
22415,247,46
22416,232,307
22417,460,422
22418,228,50
22419,231,74
22420,215,141
22421,135,244
22422,151,302
22423,202,328
22424,22,303
22425,92,58
22426,404,214
22427,123,388
22428,427,430
22429,99,113
22430,243,186
22431,155,268
22432,362,162
22433,300,341
22434,499,208
22435,177,141
22436,236,362
22437,441,364
22438,133,62
22439,409,130
22440,416,441
22441,459,243
22442,321,297
22443,83,413
22444,500,160
22445,307,73
22446,341,441
22447,412,477
22448,456,74
22449,234,142
22450,286,125
22451,148,248
22452,304,89
22453,82,480
22454,155,134
22455,243,189
22456,451,89
22457,87,487
22458,214,383
22459,393,102
22460,347,221
22461,356,426
22462,168,404
22463,139,482
22464,357,459
22465,214,384
22466,353,111
22467,384,87
22468,497,289
22469,167,325
22470,222,364
22471,472,141
22472,192,314
22473,493,236
22474,263,264
22475,113,188
22476,21,91
22477,269,331
22478,196,334
22479,391,485
22480,49,346
22481,262,184
22482,398,255
22483,428,93
22484,447,25
22485,488,136
22486,153,176
22487,174,242
22488,305,98
22489,264,149
22490,330,260
22491,194,300
22492,98,66
22493,494,264
22494,314,399
22495,465,67
22496,500,262
22497,53,204
22498,149,109
22499,483,452
22500,198,365
22501,500,25
22502,24,30
22503,311,466
22504,258,498
22505,172,104
22506,172,76
22507,226,161
22508,292,93
22509,416,406
22510,257,262
22511,392,119
22512,489,275
22513,242,305
22514,448,396
22515,109,459
22516,243,369
22517,448,101
22518,410,393
22519,151,266
22520,318,218
22521,76,174
22522,247,286
22523,354,293
22524,246,422
22525,479,393
22526,437,145
22527,244,244
22528,227,138
22529,49,295
22530,220,238
22531,279,400
22532,490,299
22533,477,138
22534,258,389
22535,238,189
22536,375,154
22537,357,484
22538,443,433
22539,413,84
22540,334,459
22541,20,158
22542,52,253
22543,329,76
22544,489,347
22545,446,166
22546,156,266
22547,390,424
22548,310,265
22549,362,461
22550,336,214
22551,120,299
22552,153,306
22553,432,199
22554,356,226
22555,391,167
22556,306,393
22557,166,210
22558,397,230
22559,127,404
22560,361,25
22561,222,44
22562,368,298
22563,64,481
22564,406,328
22565,110,462
22566,462,352
22567,230,462
22568,96,374
22569,362,187
22570,391,244
22571,40,231
22572,346,75
22573,31,122
22574,165,347
22575,39,24
22576,121,45
22577,60,109
22578,421,473
22579,234,149
22580,482,372
22581,222,261
22582,385,218
22583,438,319
22584,279,416
22585,496,496
22586,71,451
22587,281,187
22588,459,184
22589,384,299
22590,283,320
22591,428,101
22592,328,85
22593,458,244
22594,69,335
22595,371,488
22596,162,460
22597,417,464
22598,226,333
22599,360,160
22600,466,378
22601,356,63
22602,55,133
22603,402,133
22604,346,155
22605,134,38
22606,254,330
22607,112,413
22608,266,451
22609,442,116
22610,455,405
22611,272,482
22612,50,489
22613,426,274
22614,228,95
22615,190,44
22616,123,175
22617,382,365
22618,409,461
22619,419,305
22620,493,328
22621,291,301
22622,183,164
22623,322,207
22624,308,235
22625,224,439
22626,234,264
22627,406,328
22628,259,323
22629,208,420
22630,75,26
22631,386,302
22632,63,79
22633,22,253
22634,179,298
22635,178,311
22636,381,382
22637,255,386
22638,84,73
22639,420,85
22640,250,233
22641,331,341
22642,334,83
22643,88,273
22644,45,186
22645,310,115
22646,410,101
22647,453,290
22648,187,217
22649,121,492
22650,428,406
22651,266,275
22652,316,56
22653,143,267
22654,64,230
22655,43,331
22656,134,285
22657,333,232
22658,286,104
22659,451,42
22660,212,97
22661,210,278
22662,61,156
22663,421,433
22664,307,375
22665,228,447
22666,404,410
22667,143,293
22668,377,481
22669,258,197
22670,188,466
22671,220,251
22672,410,405
22673,314,312
22674,293,212
22675,446,71
22676,349,36
22677,164,292
22678,286,217
22679,455,132
22680,436,358
22681,186,145
22682,50,323
22683,477,372
22684,103,120
22685,334,212
22686,262,52
22687,332,219
22688,241,188
22689,490,235
22690,165,330
22691,49,437
22692,298,121
22693,87,81
22694,397,22
22695,281,400
22696,302,177
22697,492,261
22698,462,114
22699,309,110
22700,106,446
22701,255,267
22702,255,152
22703,300,408
22704,458,76
22705,199,188
22706,148,433
22707,332,162
22708,295,75
22709,480,39
22710,398,396
22711,109,427
22712,256,303
22713,216,257
22714,108,465
22715,338,305
22716,89,451
22717,76,266
22718,165,79
22719,62,298
22720,321,420
22721,338,250
22722,50,420
22723,168,461
22724,49,139
22725,401,30
22726,295,446
22727,401,334
22728,453,309
22729,409,219
22730,47,137
22731,71,466
22732,238,427
22733,63,247
22734,37,70
22735,429,158
22736,366,486
22737,354,196
22738,278,89
22739,379,177
22740,350,318
22741,364,87
22742,169,452
22743,265,246
22744,448,470
22745,270,373
22746,113,292
22747,139,169
22748,468,337
22749,46,466
22750,385,262
22751,257,426
22752,33,61
22753,132,463
22754,196,408
22755,188,473
22756,237,112
22757,358,183
22758,286,112
22759,456,270
22760,441,299
22761,242,444
22762,245,138
22763,395,158
22764,144,247
22765,229,178
22766,374,424
22767,303,176
22768,409,36
22769,281,205
22770,325,83
22771,155,252
22772,69,423
22773,393,259
22774,43,64
22775,195,162
22776,56,50
22777,270,58
22778,474,482
22779,295,85
22780,470,162
22781,346,186
22782,237,211
22783,32,207
22784,309,304
22785,99,347
22786,419,156
22787,301,351
22788,161,184
22789,486,281
22790,328,206
22791,37,368
22792,198,110
22793,186,438
22794,285,59
22795,354,328
22796,148,477
22797,288,222
22798,500,180
22799,126,420
22800,365,488
22801,196,370
22802,418,47
22803,386,399
22804,499,445
22805,302,78
22806,377,344
22807,486,365
22808,50,478
22809,52,409
22810,497,244
22811,109,432
22812,427,386
22813,23,98
22814,150,436
22815,370,375
22816,447,377
22817,390,91
22818,171,187
22819,184,112
22820,359,295
22821,143,169
22822,451,27
22823,402,290
22824,34,60
22825,237,421
22826,170,140
22827,43,198
22828,57,276
22829,31,31
22830,268,48
22831,346,377
22832,283,312
22833,329,461
22834,107,429
22835,478,467
22836,449,256
22837,160,448
22838,458,239
22839,289,345
22840,389,367
22841,489,410
22842,367,46
22843,21,279
22844,121,158
22845,76,394
22846,352,338
22847,310,465
22848,145,321
22849,203,229
22850,191,231
22851,194,179
22852,137,383
22853,432,338
22854,64,424
22855,97,139
22856,420,388
22857,177,385
22858,68,104
22859,239,127
22860,207,153
22861,406,167
22862,101,292
22863,75,399
22864,407,163
22865,335,270
22866,316,388
22867,25,227
22868,97,64
22869,222,170
22870,40,261
22871,450,127
22872,101,181
22873,420,136
22874,357,129
22875,131,266
22876,134,384
22877,335,103
22878,152,168
22879,474,445
22880,203,43
22881,377,423
22882,418,298
22883,282,323
22884,33,237
22885,30,186
22886,282,133
22887,319,87
22888,431,455
22889,166,234
22890,305,375
22891,266,464
22892,231,41
22893,215,268
22894,92,107
22895,432,268
22896,253,315
22897,274,138
22898,109,125
22899,417,60
22900,386,75
22901,419,278
22902,41,92
22903,37,197
22904,359,291
22905,419,226
22906,152,116
22907,283,313
22908,435,176
22909,305,367
22910,234,221
22911,460,65
22912,460,412
22913,349,293
22914,434,432
22915,470,173
22916,73,427
22917,267,246
22918,110,414
22919,291,103
22920,168,469
22921,485,41
22922,32,59
22923,298,39
22924,350,380
22925,145,221
22926,193,479
22927,318,289
22928,222,132
22929,273,163
22930,327,456
22931,336,318
22932,138,282
22933,453,307
22934,479,152
22935,194,98
22936,466,123
22937,441,40
22938,229,164
22939,269,341
22940,47,158
22941,125,144
22942,257,154
22943,210,247
22944,263,147
22945,36,367
22946,24,98
22947,483,318
22948,69,467
22949,230,200
22950,448,184
22951,467,303
22952,410,450
22953,441,425
22954,342,330
22955,430,68
22956,382,430
22957,182,499
22958,41,435
22959,482,97
22960,437,65
22961,295,487
22962,116,93
22963,490,331
22964,20,374
22965,486,464
22966,443,399
22967,426,30
22968,214,301
22969,468,259
22970,463,335
22971,159,138
22972,204,119
22973,217,209
22974,422,343
22975,44,273
22976,493,37
22977,387,262
22978,346,98
22979,467,168
22980,39,469
22981,161,388
22982,41,416
22983,69,442
22984,464,270
22985,285,166
22986,296,244
22987,334,479
22988,306,73
22989,41,206
22990,345,144
22991,497,470
22992,186,403
22993,43,260
22994,314,270
22995,308,409
22996,380,245
22997,36,65
22998,115,221
22999,293,172
23000,441,108
23001,319,319
23002,298,67
23003,260,327
23004,407,155
23005,81,63
23006,280,473
23007,342,377
23008,420,71
23009,221,357
23010,396,277
23011,381,267
23012,268,28
23013,167,68
23014,205,477
23015,45,499
23016,461,302
23017,347,186
23018,275,366
23019,494,208
23020,476,296
23021,181,56
23022,68,293
23023,179,455
23024,372,146
23025,416,96
23026,233,345
23027,40,132
23028,159,146
23029,351,427
23030,27,361
23031,257,117
23032,336,354
23033,57,291
23034,482,186
23035,244,64
23036,382,488
23037,104,245
23038,55,182
23039,383,134
23040,457,50
23041,388,218
